pid,lot_frontage,lot_area,lot_config,neighborhood,overall_qu,overall_cond,year_blt,exterior_1st,mas_vnr_type,exter_qu,foundation,bsmt_qu,bsmt_exposure,bsmt_unf_sf,total_bsmt_sf,heating_qu,2nd_flr_sf,gr_liv_area,full_bath,half_bath,bedroom_abvgr,kitchen_qu,fireplaces,fireplace_qu,garage_area,wood_deck_sf,mo_sold,year_sold,saleprice
909426090,78.0,15600,Inside,Crawfor,5,7,1949,BrkComm,NONE,1,BrkTil,3,1,248.0,1067.0,1,537,1523,2,0,3,1,1,3,295.0,0,10,2009,158000
909427200,80.0,14000,Inside,Crawfor,6,8,1950,HdBoard,NONE,1,CBlock,3,1,1092.0,1092.0,4,0,1152,1,0,3,3,1,4,300.0,0,8,2009,158500
909428240,100.0,17500,Corner,Crawfor,6,5,1954,HdBoard,Stone,1,PConc,3,3,91.0,1310.0,4,0,1906,1,1,3,2,2,4,576.0,0,1,2009,224000
909451040,24.0,1733,Inside,Blueste,6,6,1980,MetalSd,NONE,1,CBlock,3,1,516.0,516.0,2,516,1032,1,0,2,2,1,3,452.0,279,5,2009,115000
909451100,24.0,1488,Inside,Blueste,6,6,1980,MetalSd,NONE,1,CBlock,4,2,90.0,561.0,2,668,1229,1,1,2,3,1,3,462.0,176,10,2009,137000
909451140,24.0,1612,Inside,Blueste,6,6,1980,MetalSd,NONE,1,CBlock,4,1,561.0,561.0,2,668,1229,1,1,2,2,1,3,462.0,154,7,2009,121000
909451180,24.0,1300,Inside,Blueste,6,6,1980,MetalSd,NONE,1,CBlock,4,1,276.0,561.0,2,668,1229,1,1,2,2,1,3,462.0,150,5,2009,124000
909452050,,13607,Inside,Crawfor,6,6,1986,VinylSd,BrkFace,1,CBlock,3,1,118.0,572.0,3,800,1982,2,1,3,2,1,3,501.0,400,4,2009,208000
909475040,,17597,Inside,Crawfor,7,9,1971,BrkFace,NONE,2,CBlock,4,1,581.0,1803.0,2,0,2365,2,0,3,4,2,4,551.0,200,7,2009,315000
909475300,,21695,Corner,Crawfor,6,9,1988,Wd Sdng,BrkFace,2,CBlock,4,1,72.0,880.0,4,0,1680,2,0,3,3,1,4,540.0,292,12,2009,222000
910202070,59.0,10690,Inside,IDOTRR,5,7,1920,VinylSd,NONE,1,CBlock,3,1,216.0,672.0,3,672,1344,1,0,3,2,0,0,468.0,0,7,2009,147000
910204050,50.0,8660,Inside,IDOTRR,5,6,1900,AsbShng,NONE,1,BrkTil,3,1,760.0,760.0,4,928,2168,2,0,5,3,0,0,576.0,467,12,2009,123000
910205020,60.0,6402,Corner,IDOTRR,5,5,1920,Wd Sdng,NONE,1,PConc,3,2,596.0,596.0,2,596,1192,1,0,3,2,0,0,189.0,0,7,2009,78000
911103050,105.0,8470,Corner,IDOTRR,3,2,1915,Plywood,NONE,0,CBlock,3,1,1013.0,1013.0,2,0,1526,1,0,2,1,0,0,0.0,0,10,2009,85000
911104060,60.0,10200,Inside,IDOTRR,4,6,1925,MetalSd,NONE,1,BrkTil,3,1,572.0,572.0,1,0,572,1,0,2,2,0,0,200.0,0,5,2009,75000
911370500,44.0,3843,Inside,Crawfor,8,5,2007,CemntBd,Stone,3,PConc,5,4,120.0,1596.0,4,0,1648,2,0,2,4,1,4,482.0,162,6,2009,230000
912251110,109.0,21780,Inside,IDOTRR,2,4,1910,Wd Sdng,NONE,0,CBlock,0,0,0.0,0.0,2,0,810,1,0,1,2,0,0,280.0,119,3,2009,57625
914465020,75.0,10125,Inside,Mitchel,8,5,2000,CemntBd,NONE,2,PConc,4,1,412.0,1107.0,4,1012,2052,2,1,3,3,1,3,642.0,210,5,2009,251000
914465040,48.0,12822,CulDSac,Mitchel,7,5,2003,VinylSd,NONE,2,PConc,5,1,83.0,1434.0,4,631,2149,1,1,1,3,1,5,670.0,168,8,2009,239686
914465055,43.0,12118,CulDSac,Mitchel,7,5,2004,VinylSd,Stone,2,PConc,5,2,1710.0,1710.0,4,0,1710,2,0,3,3,1,4,550.0,100,4,2009,240000
914474070,71.0,12209,CulDSac,Mitchel,6,5,2001,VinylSd,NONE,1,PConc,5,1,114.0,804.0,4,1157,1961,2,1,3,3,1,3,560.0,125,6,2009,215000
914475010,75.0,9750,Inside,Mitchel,6,6,1977,Plywood,NONE,1,CBlock,3,3,135.0,902.0,4,0,926,1,0,2,2,1,3,351.0,319,4,2009,156450
914475030,72.0,9360,Inside,Mitchel,6,7,1977,Plywood,NONE,1,CBlock,4,3,0.0,957.0,2,0,1287,1,1,2,2,2,2,541.0,302,11,2009,173000
914476020,75.0,10125,Inside,Mitchel,5,5,1977,Plywood,NONE,1,CBlock,0,0,0.0,0.0,2,432,1734,2,0,4,3,0,0,539.0,0,8,2009,126000
914476380,,9947,CulDSac,Mitchel,7,5,1990,HdBoard,NONE,1,PConc,4,3,577.0,1188.0,4,0,1217,2,0,3,3,0,0,497.0,168,6,2009,173000
914476430,82.0,11070,Inside,Mitchel,5,5,1991,HdBoard,NONE,1,PConc,4,1,1527.0,1582.0,2,0,1595,2,0,2,2,0,0,672.0,0,4,2009,152000
916176030,,14375,CulDSac,Timber,6,6,1958,HdBoard,BrkFace,1,CBlock,3,1,354.0,819.0,3,0,1344,1,0,3,3,1,4,525.0,0,1,2009,137500
916176125,150.0,215245,Inside,Timber,7,5,1965,BrkFace,NONE,1,CBlock,4,4,80.0,2136.0,2,0,2036,2,0,3,2,2,4,513.0,0,6,2009,375000
916380070,89.0,12898,Inside,Timber,9,5,2007,VinylSd,Stone,2,PConc,5,4,598.0,1620.0,4,0,1620,2,0,2,4,1,5,912.0,228,9,2009,315500
916382010,83.0,13159,Corner,Timber,7,5,2009,VinylSd,NONE,1,PConc,5,3,846.0,846.0,3,846,1692,2,1,3,3,0,0,650.0,208,7,2009,224500
916382100,113.0,13438,Corner,Timber,9,5,2008,CemntBd,Stone,3,CBlock,5,4,432.0,2190.0,4,0,2036,2,0,3,4,1,5,780.0,90,7,2009,410000
916382110,79.0,14463,Corner,Timber,9,5,2008,CemntBd,BrkFace,3,PConc,5,4,526.0,1641.0,4,0,1641,2,0,3,4,0,0,885.0,0,1,2009,316500
916386140,73.0,8925,Inside,Timber,8,5,2007,VinylSd,NONE,2,PConc,4,3,1450.0,1466.0,4,0,1466,2,0,3,3,0,0,610.0,100,7,2009,201000
916403010,130.0,11457,Corner,Timber,6,5,1988,HdBoard,NONE,1,CBlock,4,2,387.0,1392.0,2,0,1412,2,0,3,3,1,3,576.0,0,3,2009,175000
916403200,,9839,CulDSac,Timber,6,8,1980,MetalSd,NONE,1,PConc,4,1,250.0,712.0,4,862,2237,2,1,3,3,1,3,440.0,305,2,2009,204000
916403250,125.0,14419,Corner,Timber,7,5,1987,Plywood,BrkFace,1,PConc,4,4,117.0,1645.0,4,0,1479,2,1,3,3,1,2,578.0,224,7,2009,213500
916455070,,6853,Inside,Timber,8,5,2001,VinylSd,BrkFace,2,PConc,5,1,262.0,1267.0,4,0,1296,2,0,2,3,0,0,471.0,192,6,2009,220000
916460110,75.0,9157,Corner,Timber,7,5,2003,VinylSd,NONE,2,PConc,4,1,912.0,912.0,4,942,2014,2,1,3,3,0,0,486.0,124,2,2009,170000
916475040,85.0,14601,Inside,Timber,9,5,2006,VinylSd,BrkFace,3,PConc,5,3,578.0,1838.0,4,0,1838,2,0,2,4,1,4,765.0,270,3,2009,315000
921128050,85.0,12633,Inside,Timber,9,5,2007,CemntBd,Stone,3,PConc,5,4,338.0,1978.0,4,0,1978,2,0,2,4,1,4,920.0,308,5,2009,425000
923201100,75.0,12518,Inside,Mitchel,5,7,1968,HdBoard,BrkFace,1,CBlock,3,1,476.0,1008.0,3,0,1008,1,0,3,3,0,0,384.0,144,4,2009,139500
923202060,100.0,21750,Inside,Mitchel,5,4,1960,HdBoard,BrkFace,1,Slab,0,0,0.0,0.0,2,0,1771,1,0,3,2,1,3,336.0,0,11,2009,115000
923203110,32.0,4500,FR2,Mitchel,6,5,1998,VinylSd,BrkFace,1,PConc,5,1,338.0,1204.0,4,0,1204,2,0,2,2,0,0,412.0,0,6,2009,162000
923203190,,4500,FR2,Mitchel,6,5,1999,VinylSd,BrkFace,1,PConc,5,1,341.0,1224.0,4,0,1224,2,0,2,2,0,0,402.0,0,6,2009,165000
923225360,21.0,1596,Inside,MeadowV,4,5,1973,CemntBd,NONE,1,CBlock,4,4,0.0,462.0,2,462,988,1,0,2,2,0,0,297.0,120,11,2009,91000
923225490,62.0,9858,Inside,Mitchel,5,6,1968,HdBoard,NONE,1,CBlock,3,1,354.0,864.0,2,0,874,1,0,3,2,0,0,288.0,33,11,2009,130000
923226270,21.0,1526,Inside,MeadowV,4,8,1970,CemntBd,NONE,1,CBlock,4,3,115.0,630.0,2,0,630,1,0,1,3,0,0,286.0,0,5,2009,86000
923227080,83.0,13383,Inside,Mitchel,5,5,1969,HdBoard,BrkFace,1,CBlock,3,1,594.0,1188.0,4,0,1404,2,0,3,2,1,1,504.0,0,3,2009,160000
923228110,21.0,1477,Inside,MeadowV,4,4,1970,CemntBd,NONE,1,CBlock,4,3,121.0,630.0,2,0,630,1,0,1,2,0,0,286.0,0,4,2009,80000
923228150,21.0,1533,Inside,MeadowV,4,6,1970,CemntBd,NONE,1,CBlock,3,1,546.0,546.0,2,546,1344,1,1,3,2,1,3,0.0,0,5,2009,97000
923228230,21.0,2217,Inside,MeadowV,4,4,1970,CemntBd,NONE,1,CBlock,3,1,0.0,546.0,2,546,1092,1,1,3,2,0,0,286.0,238,8,2009,88000
923230200,50.0,7689,Inside,Mitchel,5,8,1972,MetalSd,NONE,1,CBlock,4,3,0.0,796.0,3,0,796,1,0,2,2,0,0,336.0,138,7,2009,131900
923252075,62.0,7706,Inside,Mitchel,6,5,1993,HdBoard,NONE,1,CBlock,4,3,0.0,384.0,4,0,1091,1,0,2,2,0,0,429.0,280,8,2009,131250
923275040,,9101,Corner,Mitchel,5,6,1978,Plywood,BrkFace,1,PConc,4,3,0.0,1097.0,4,0,1110,1,0,1,3,1,3,602.0,303,7,2009,165500
923275140,,8780,Corner,Mitchel,5,5,1985,HdBoard,NONE,1,CBlock,3,1,208.0,833.0,4,0,833,1,0,3,2,0,0,0.0,0,3,2009,112000
923276260,70.0,7669,Inside,Mitchel,5,6,1992,HdBoard,NONE,1,PConc,4,3,0.0,828.0,2,0,883,1,0,2,2,1,2,698.0,100,6,2009,149000
923400025,85.0,14115,Inside,Mitchel,5,5,1993,VinylSd,NONE,1,Wood,4,1,64.0,796.0,4,566,1362,1,1,1,2,0,0,480.0,40,10,2009,143000
923400110,62.0,10429,Inside,Mitchel,5,5,1992,HdBoard,NONE,1,PConc,4,1,294.0,624.0,2,663,1287,1,1,3,2,0,0,440.0,150,7,2009,130000
924100040,,9819,Inside,Mitchel,6,5,1977,Plywood,NONE,1,PConc,3,4,0.0,1567.0,2,0,1567,2,0,2,3,2,3,714.0,264,5,2009,196000
924100060,70.0,10457,Inside,Mitchel,5,7,1969,VinylSd,BrkFace,2,CBlock,3,4,0.0,784.0,4,848,1632,1,1,4,2,1,3,898.0,0,4,2009,173000
526351030,87.0,11029,Corner,NAmes,6,8,1958,MetalSd,NONE,3,CBlock,4,1,245.0,1184.0,4,0,1414,1,0,3,2,1,3,601.0,0,5,2008,176500
526353050,,12925,Corner,NAmes,6,7,1970,BrkFace,NONE,1,CBlock,3,2,340.0,1205.0,4,0,2117,2,1,4,2,2,4,550.0,0,5,2008,237500
526354070,85.0,11075,Inside,NAmes,6,5,1969,HdBoard,NONE,1,CBlock,2,2,176.0,952.0,2,1020,2112,2,1,4,2,2,4,576.0,280,6,2008,206900
527105050,72.0,8702,Inside,Gilbert,6,5,1997,VinylSd,NONE,1,PConc,3,1,220.0,926.0,4,678,1604,2,1,3,2,1,3,470.0,0,4,2008,187500
527106050,65.0,8139,Inside,Gilbert,6,5,1995,VinylSd,BrkFace,1,PConc,4,1,204.0,680.0,3,790,1470,2,1,3,2,1,3,420.0,192,10,2008,165000
527106140,59.0,9535,Inside,Gilbert,6,5,1998,VinylSd,NONE,1,PConc,4,4,75.0,926.0,4,678,1604,2,1,3,2,0,0,472.0,100,5,2008,195500
527106150,59.0,9042,Inside,Gilbert,6,5,1998,VinylSd,NONE,1,PConc,4,4,115.0,943.0,3,695,1638,2,1,3,2,2,3,472.0,100,7,2008,192000
527107010,,15038,Corner,Gilbert,6,5,1996,HdBoard,NONE,1,PConc,4,1,778.0,916.0,3,720,1636,2,1,3,2,1,3,386.0,168,11,2008,173000
527107090,53.0,14137,Inside,Gilbert,5,5,1996,HdBoard,NONE,2,PConc,4,1,898.0,1348.0,3,0,1384,2,0,3,3,0,0,404.0,0,11,2008,177900
527107210,57.0,21872,FR2,Gilbert,7,5,1996,HdBoard,NONE,1,PConc,4,4,125.0,729.0,4,717,1446,2,1,3,2,1,3,406.0,264,8,2008,175000
527127140,41.0,4923,Inside,StoneBr,8,5,2001,CemntBd,NONE,2,PConc,5,3,440.0,1593.0,4,0,1593,1,1,0,4,1,4,682.0,0,8,2008,286000
527131110,45.0,6264,Corner,StoneBr,8,5,1997,CemntBd,NONE,2,PConc,5,2,1008.0,1664.0,4,0,1682,1,1,1,3,1,3,528.0,0,7,2008,247900
527140090,41.0,5395,Inside,StoneBr,8,5,1993,HdBoard,NONE,2,PConc,4,1,604.0,1337.0,3,0,1337,2,0,2,3,1,3,462.0,96,10,2008,180000
527145090,39.0,5070,Inside,StoneBr,8,5,1992,HdBoard,NONE,2,PConc,4,2,1280.0,1280.0,4,0,1280,2,0,2,3,0,0,506.0,0,8,2008,180000
527161010,100.0,10839,Corner,Gilbert,6,5,1997,VinylSd,NONE,1,PConc,4,1,926.0,926.0,4,678,1604,2,1,3,2,1,3,470.0,0,7,2008,181000
527162180,73.0,11184,Corner,Gilbert,6,5,1998,VinylSd,NONE,1,PConc,4,1,932.0,932.0,3,701,1633,2,1,3,2,1,3,460.0,0,4,2008,183000
527163100,,8000,Inside,Gilbert,6,5,1995,HdBoard,NONE,1,PConc,4,1,554.0,773.0,3,885,1658,2,1,3,2,1,3,431.0,224,6,2008,188000
527164120,,10832,Corner,Gilbert,7,5,1994,MetalSd,NONE,2,PConc,4,1,712.0,712.0,4,809,1895,2,1,3,3,1,3,409.0,143,10,2008,194500
527165010,,14067,FR3,Gilbert,6,5,1991,HdBoard,BrkFace,1,PConc,4,1,332.0,836.0,3,858,1709,2,1,3,3,0,0,416.0,0,9,2008,185000
527183030,40.0,4671,Inside,StoneBr,8,5,1988,HdBoard,NONE,2,PConc,4,2,461.0,1228.0,3,0,1228,2,0,2,3,1,4,472.0,168,10,2008,189000
527183060,65.0,5950,Inside,StoneBr,8,5,1989,HdBoard,NONE,2,PConc,4,4,1018.0,1337.0,3,0,1337,2,0,2,3,1,3,462.0,0,4,2008,188500
527208010,101.0,13543,Corner,StoneBr,8,5,2005,VinylSd,Stone,2,PConc,5,4,1152.0,1168.0,4,1332,2500,3,1,5,4,1,4,683.0,192,7,2008,355000
527212050,77.0,11198,Inside,StoneBr,9,5,2005,VinylSd,BrkFace,2,PConc,4,1,1122.0,1122.0,4,1370,2504,2,1,4,4,1,4,656.0,144,6,2008,325000
527214030,53.0,15401,CulDSac,StoneBr,9,5,2004,VinylSd,BrkFace,3,PConc,5,4,547.0,1884.0,4,0,1884,2,0,2,4,1,4,670.0,214,9,2008,387000
527226020,,31220,FR2,Gilbert,6,2,1952,BrkFace,NONE,1,CBlock,3,1,1632.0,1632.0,2,0,1474,1,0,3,2,2,4,495.0,0,5,2008,115000
527252080,60.0,8118,Inside,StoneBr,9,5,2007,MetalSd,BrkFace,3,PConc,5,4,676.0,1710.0,4,0,1710,2,0,2,4,1,4,557.0,156,7,2008,334000
527276040,,47280,Inside,Gilbert,6,5,1950,AsbShng,BrkFace,1,CBlock,3,1,1488.0,1488.0,3,0,1488,2,1,3,2,1,3,738.0,0,7,2008,133000
527301170,46.0,20544,CulDSac,NWAmes,7,6,1986,Plywood,BrkFace,1,CBlock,4,1,791.0,791.0,3,857,2093,2,1,3,2,1,3,542.0,364,11,2008,215000
527301245,63.0,12680,Inside,NWAmes,7,6,1988,Plywood,BrkFace,2,CBlock,4,2,692.0,1675.0,4,0,1688,2,0,2,4,1,5,528.0,0,6,2008,226500
527302050,78.0,12090,Inside,NWAmes,6,6,1981,MetalSd,BrkFace,1,CBlock,4,1,606.0,1422.0,2,0,1422,2,0,3,3,1,3,576.0,276,6,2008,175500
527302070,,10825,Inside,NWAmes,7,7,1983,WdShing,BrkFace,2,CBlock,4,2,513.0,1260.0,2,0,1260,2,0,3,2,0,0,598.0,152,7,2008,181900
527302185,56.0,18559,CulDSac,NWAmes,7,5,1978,Plywood,BrkFace,2,CBlock,4,1,656.0,2048.0,2,0,2064,2,0,3,3,2,2,550.0,200,8,2008,235000
527302210,85.0,14450,Inside,NWAmes,7,5,1979,Plywood,BrkFace,2,CBlock,4,1,469.0,1782.0,2,0,1782,2,0,3,3,1,3,551.0,467,3,2008,220000
527325070,,12227,Corner,NWAmes,6,7,1977,HdBoard,BrkFace,1,CBlock,4,1,434.0,1330.0,2,1330,2872,2,1,4,2,1,3,619.0,550,7,2008,272000
527325240,90.0,13068,Corner,NWAmes,6,5,1976,HdBoard,BrkFace,1,PConc,4,1,273.0,1211.0,2,0,1211,2,0,3,3,1,1,461.0,0,11,2008,161000
527326130,,15611,Corner,NWAmes,5,6,1977,VinylSd,NONE,1,PConc,4,3,266.0,1126.0,2,0,1126,2,0,3,4,0,0,540.0,180,3,2008,175000
527354160,80.0,10400,Inside,NWAmes,7,6,1980,HdBoard,BrkFace,1,CBlock,4,2,738.0,738.0,2,767,2044,2,1,3,2,1,3,489.0,28,3,2008,185000
527357110,75.0,9743,Inside,NWAmes,5,6,1969,VinylSd,NONE,1,CBlock,3,1,440.0,720.0,3,588,1308,1,1,3,2,0,0,484.0,0,6,2008,146900
527357180,,12511,Corner,NWAmes,7,7,1978,Plywood,BrkFace,2,PConc,4,1,432.0,1420.0,4,1420,2840,2,1,4,3,2,4,1314.0,0,12,2008,292500
527358120,104.0,11361,Inside,NWAmes,6,5,1976,Plywood,BrkFace,1,CBlock,4,1,549.0,1193.0,2,0,1523,2,0,3,2,1,3,478.0,0,5,2008,180000
527359030,80.0,10400,Inside,NWAmes,6,5,1976,HdBoard,BrkFace,1,CBlock,3,1,1444.0,1444.0,2,0,1444,2,0,2,2,1,4,473.0,0,4,2008,159900
527359070,80.0,10480,Inside,NWAmes,7,6,1976,Plywood,BrkFace,1,CBlock,3,1,400.0,803.0,2,866,1964,2,1,4,2,1,4,483.0,0,9,2008,205000
527378020,80.0,10000,Inside,NWAmes,5,6,1973,HdBoard,NONE,1,CBlock,4,1,92.0,1176.0,3,0,1178,1,1,3,3,1,2,439.0,224,11,2008,157000
527380240,,14311,FR3,NWAmes,8,5,1996,VinylSd,BrkFace,2,PConc,4,1,213.0,1236.0,4,1104,2340,2,1,4,3,1,4,787.0,192,6,2008,306000
527401130,60.0,9000,FR2,NAmes,5,5,1974,VinylSd,NONE,1,CBlock,4,2,896.0,896.0,2,896,1792,2,2,4,2,0,0,480.0,0,6,2008,133000
527402060,65.0,9750,FR2,NAmes,6,8,1969,HdBoard,NONE,1,CBlock,4,1,14.0,1054.0,3,0,1054,1,1,3,2,0,0,460.0,180,7,2008,151000
527402130,68.0,10295,FR2,NAmes,4,6,1969,HdBoard,BrkFace,1,CBlock,4,2,684.0,936.0,2,0,936,1,0,2,2,0,0,288.0,16,9,2008,111900
527403360,63.0,7560,Inside,NAmes,5,5,1971,MetalSd,NONE,1,CBlock,4,1,132.0,864.0,2,0,864,1,0,3,2,0,0,576.0,0,5,2008,123000
527425035,,12735,FR2,NAmes,4,5,1972,MetalSd,NONE,1,CBlock,3,1,264.0,864.0,2,0,864,1,0,3,2,0,0,576.0,216,4,2008,111250
527427110,34.0,4060,Inside,NAmes,6,5,1998,MetalSd,NONE,2,PConc,4,1,1139.0,1405.0,4,0,1337,2,0,2,3,0,0,511.0,144,8,2008,181000
527450110,21.0,1680,Inside,BrDale,6,5,1973,HdBoard,BrkFace,1,CBlock,3,1,25.0,483.0,2,504,987,1,1,2,2,0,0,264.0,52,2,2008,103400
527450250,21.0,1680,Inside,BrDale,6,5,1973,HdBoard,BrkFace,1,CBlock,3,1,153.0,483.0,2,504,987,1,1,2,2,0,0,264.0,0,11,2008,100000
527450520,21.0,1890,Inside,BrDale,6,6,1972,HdBoard,BrkFace,1,CBlock,3,1,0.0,483.0,3,504,987,1,1,2,2,0,0,352.0,411,4,2008,100500
527451060,21.0,1869,Inside,BrDale,6,6,1970,HdBoard,BrkFace,1,CBlock,3,1,162.0,483.0,2,504,987,1,1,2,2,0,0,280.0,0,9,2008,106000
527451290,21.0,1680,Inside,BrDale,6,5,1971,HdBoard,BrkFace,1,CBlock,3,1,96.0,483.0,2,504,987,1,1,2,2,0,0,264.0,0,7,2008,85400
527451400,21.0,1680,Inside,BrDale,6,3,1971,HdBoard,BrkFace,1,CBlock,3,1,125.0,483.0,2,504,987,1,1,2,2,0,0,264.0,0,8,2008,89500
527451550,21.0,1680,Inside,BrDale,5,5,1972,HdBoard,BrkFace,1,CBlock,3,1,280.0,630.0,2,672,1302,2,1,3,2,0,0,264.0,0,12,2008,111750
527452150,53.0,4043,Inside,NPkVill,6,6,1977,Plywood,NONE,1,CBlock,4,1,510.0,1069.0,2,0,1069,2,0,2,2,0,0,440.0,0,10,2008,140000
527453160,24.0,2308,FR2,NPkVill,6,6,1975,Plywood,NONE,1,CBlock,4,1,275.0,855.0,3,601,1456,2,1,4,2,0,0,460.0,0,5,2008,143000
527454120,24.0,2529,Inside,NPkVill,7,6,1977,Plywood,NONE,1,CBlock,4,1,677.0,1055.0,1,0,1055,2,0,2,2,0,0,440.0,0,9,2008,148500
527455270,,9477,Corner,NAmes,5,5,1966,HdBoard,BrkFace,1,CBlock,3,1,524.0,864.0,2,0,892,1,0,3,2,0,0,264.0,0,10,2008,110000
528102030,96.0,12444,FR2,NridgHt,8,5,2008,VinylSd,Stone,3,PConc,5,3,596.0,1932.0,4,0,1932,2,0,2,4,1,4,774.0,0,11,2008,394617
528102110,96.0,12474,Inside,NridgHt,10,5,2007,VinylSd,Stone,3,PConc,5,3,402.0,1682.0,4,590,2332,2,1,3,4,1,5,846.0,196,8,2008,426000
528104050,114.0,14803,Inside,NridgHt,10,5,2007,CemntBd,BrkFace,3,PConc,5,3,442.0,2078.0,4,0,2084,2,0,2,4,1,4,1220.0,188,6,2008,385000
528104080,67.0,14948,Inside,NridgHt,9,5,2008,VinylSd,Stone,3,PConc,5,3,122.0,1452.0,4,1237,2713,2,1,3,4,1,4,858.0,126,11,2008,446261
528108150,98.0,12704,Inside,NridgHt,8,5,2007,VinylSd,Stone,2,PConc,5,1,570.0,1582.0,4,0,1582,2,0,3,3,0,0,905.0,209,1,2008,317500
528110080,107.0,13891,Inside,NridgHt,8,5,2007,VinylSd,Stone,2,PConc,5,4,310.0,1710.0,4,0,1710,2,0,2,3,1,4,866.0,0,1,2008,372402
528110110,105.0,13693,Inside,NridgHt,8,5,2007,VinylSd,Stone,2,PConc,5,4,195.0,2418.0,4,0,2464,2,1,4,4,1,5,650.0,358,8,2008,417500
528114040,104.0,14418,Inside,NridgHt,9,5,2007,VinylSd,BrkFace,3,PConc,5,4,575.0,1950.0,4,0,1950,2,0,2,4,1,4,706.0,156,5,2008,383000
528118030,108.0,13418,Inside,NridgHt,9,5,2006,VinylSd,BrkFace,2,PConc,5,4,430.0,1850.0,4,898,2748,2,1,4,4,1,4,850.0,212,10,2008,390000
528118090,96.0,12539,Inside,NridgHt,10,5,2005,CemntBd,BrkFace,3,PConc,5,4,538.0,1620.0,4,1158,2790,2,1,4,4,1,5,1150.0,30,6,2008,460000
528120130,102.0,12151,Inside,NridgHt,9,5,2005,CemntBd,BrkFace,2,PConc,5,3,165.0,1414.0,4,917,2331,2,1,3,4,1,4,1003.0,192,8,2008,379000
528142020,74.0,8899,Inside,NridgHt,8,5,2007,VinylSd,Stone,3,PConc,4,3,908.0,948.0,4,1140,2088,2,1,4,3,1,4,656.0,100,6,2008,250000
528142140,85.0,10574,Inside,NridgHt,8,5,2004,VinylSd,Stone,2,PConc,5,1,292.0,1148.0,4,1162,2332,2,1,4,4,1,4,756.0,224,7,2008,316000
528164060,106.0,12720,Inside,NridgHt,10,5,2003,MetalSd,Stone,3,PConc,5,4,278.0,2535.0,4,0,2470,1,1,1,4,2,4,789.0,154,2,2008,615000
528166120,110.0,13688,Inside,NridgHt,9,5,2003,VinylSd,BrkFace,2,PConc,5,3,556.0,1572.0,4,1096,2668,2,1,3,4,2,4,726.0,400,3,2008,412500
528170070,85.0,10625,Inside,NridgHt,7,5,2003,VinylSd,BrkFace,2,PConc,4,1,132.0,998.0,4,1040,2046,2,1,3,3,1,4,871.0,320,8,2008,284000
528172080,92.0,10845,Corner,NridgHt,8,5,2003,VinylSd,BrkFace,2,PConc,4,2,454.0,1603.0,4,0,1575,2,0,2,3,1,3,732.0,216,6,2008,284000
528178070,130.0,16900,Inside,NridgHt,8,5,2001,VinylSd,BrkFace,2,PConc,5,2,404.0,1479.0,4,1134,2649,2,1,4,3,1,3,746.0,0,1,2008,421250
528178090,112.0,16451,Corner,NridgHt,8,5,2003,VinylSd,BrkFace,2,PConc,5,4,1765.0,1765.0,4,886,2690,2,1,4,3,1,4,795.0,268,7,2008,370000
528180110,58.0,10110,Inside,NridgHt,9,5,2008,MetalSd,BrkFace,3,PConc,4,1,1486.0,1858.0,4,0,1866,2,0,2,4,1,4,870.0,0,11,2008,336860
528180140,65.0,8769,Corner,NridgHt,9,5,2008,MetalSd,BrkFace,3,PConc,5,1,162.0,1702.0,4,0,1702,1,1,1,4,1,4,1052.0,0,10,2008,367294
528181010,135.0,12304,Corner,NridgHt,7,5,2005,VinylSd,Stone,2,PConc,4,1,1347.0,1367.0,4,0,1367,2,0,2,3,1,4,484.0,0,6,2008,192000
528186030,62.0,12677,Inside,NridgHt,8,5,2003,MetalSd,BrkFace,3,PConc,5,4,300.0,1518.0,4,0,1518,1,1,1,4,1,4,588.0,185,4,2008,274000
528186080,63.0,8849,Inside,NridgHt,9,5,2005,MetalSd,BrkFace,3,PConc,5,1,1656.0,1684.0,4,0,1684,2,0,2,4,1,5,564.0,495,7,2008,266000
528186130,89.0,8232,Inside,NridgHt,9,5,2007,MetalSd,BrkFace,3,PConc,5,1,596.0,1800.0,4,0,1800,2,0,2,4,1,4,944.0,210,6,2008,370967
528186160,48.0,6240,Inside,NridgHt,8,5,2006,MetalSd,BrkFace,2,PConc,4,1,496.0,1342.0,4,0,1342,2,0,2,3,1,4,550.0,0,6,2008,234250
528186170,48.0,6240,Inside,NridgHt,8,5,2006,MetalSd,BrkFace,2,PConc,4,1,1318.0,1342.0,4,0,1342,2,0,2,3,1,4,550.0,0,2,2008,219500
528188090,36.0,2448,Inside,NridgHt,7,5,2003,VinylSd,Stone,2,PConc,4,1,764.0,764.0,4,862,1626,2,1,2,3,0,0,474.0,0,10,2008,155000
528188150,36.0,2448,Inside,NridgHt,7,5,2003,VinylSd,Stone,2,PConc,4,1,191.0,764.0,4,862,1626,2,1,2,3,0,0,474.0,0,10,2008,154000
528190010,59.0,8198,FR3,NridgHt,7,5,2004,VinylSd,Stone,2,PConc,4,3,638.0,1358.0,4,0,1358,2,0,2,3,1,4,484.0,192,7,2008,207000
528228345,,3940,Inside,Blmngtn,7,5,2003,VinylSd,BrkFace,2,PConc,4,4,342.0,1415.0,4,0,1455,2,0,2,3,1,3,644.0,156,8,2008,195000
